judul,BAB,Pasal,Content
UU_No_40_Tahun_2004_cleaned.txt,"BAB II: ASAS, TUJUAN, DAN PRINSIP PENYELENGGARAAN",PASAL 4,Sistem Jaminan Sosial Nasional dise lenggarakan berdasarkan pada prinsip :   a. kegotong-royongan;    b. nirlaba;   c. keterbukaan;    d. kehati-hatian;    e. akuntabilitas;    f. portabilitas;    g. kepesertaan bersifat wajib;    h. dana amanat; dan   i. hasil pengelolaan Dana Jaminan Sosial dipergunakan seluruhnya untuk  pengembangan program dan untuk se besar-besar kepentingan peserta.   BAB III : BADAN PENYELENGGARA JAMINAN SOSIAL
UU_No_40_Tahun_2004_cleaned.txt,BAB III: BADAN PENYELENGGARA JAMINAN SOSIAL,PASAL 5,"(1) Badan Penyelenggara Jaminan Sosi al harus dibentuk dengan Undang- Undang.   (2) Sejak berlakunya Undang-Undan g ini, badan penyelenggara jaminan  sosial yang ada dinyatakan sebagai Badan Penyelenggara Jaminan Sosial  menurut Undang-Undang ini.   (3) Badan Penyelenggara Jaminan Sosial sebagaimana dimaksud pada   ayat  (1) adalah:    a. Perusahaan Perseroan (Persero)  Jaminan Sosial Tenaga Kerja  (JAMSOSTEK);    b. Perusahaan Perseroan (Persero) Da na Tabungan dan Asuransi Pegawai  Negeri (TASPEN);    c. Perusahaan Perseroan (Persero) Asuransi Sosial Angkatan Bersenjata  Republik Indonesia (ASABRI); dan    d. Perusahaan Perseroan (Persero) Asuransi Kesehatan Indonesia  (ASKES).   (4)  Dalam hal diperlukan Badan Pen yelenggara Jaminan Sosial selain  dimaksud pada ayat (3), dapat dibe ntuk yang baru dengan Undang- Undang.   BAB IV : DEWAN JAMINAN SOSIAL NASIONAL"
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 6,Untuk penyelenggaraan Sistem Jamina n Sosial Nasional dengan Undang- Undang ini dibentuk Dewan Jaminan Sosial Nasional.
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 7,(1) Dewan Jaminan Sosial Nasional bertanggung jawab kepada Presiden.    (2) Dewan Jaminan Sosial Nasional berfungsi merumuskan kebijakan umum  dan sinkronisasi penyelenggaraan Si stem Jaminan Sosial Nasional.    (3) Dewan Jaminan Sosial Nasional bertugas :     a. melakukan kajian dan penelitian yang berkaitan dengan  penyelenggaraan jaminan sosial;     b. mengusulkan kebijakan investasi  Dana Jaminan Sosial Nasional; dan    c. mengusulkan anggaran jaminan sosial bagi penerima bantuan iuran  dan tersedianya anggaran operasional kepada Pemerintah.   (4) Dewan Jaminan Sosial Nasional berwenang melakukan monitoring dan  evaluasi penyelenggaraan program jaminan sosial.
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 8,"(1) Dewan Jaminan Sosial Nasional beranggotakan 15 (lima belas) orang,  yang terdiri dari unsur Pemerintah, tokoh dan/atau ahli yang memahami  bidang jaminan sosial, or ganisasi pemberi kerja, dan organisasi pekerja.   (2) Dewan Jaminan Sosial Nasional di pimpin oleh seorang Ketua merangkap  anggota dan anggota lainnya diangkat dan diberhentikan oleh Presiden.    (3) Ketua sebagaimana dimaksud pa da ayat (2) berasal dari unsur  Pemerintah.   (4) Dalam melaksanakan tugasnya, Dewan Jaminan Sosial Nasional dibantu  oleh Sekretariat Dewan yang dipimpin oleh seorang sekretaris yang  diangkat dan diberhentikan oleh Ketua Dewan Jaminan Sosial Nasional.    (5) Masa jabatan anggota Dewan Jamina n Sosial Nasional adalah 5 (lima)  tahun, dan dapat diangkat kembali untuk satu kali masa jabatan.    (6) Untuk dapat diangkat menjadi an ggota Dewan Jaminan Sosial Nasional  harus memenuhi syarat sebagai berikut :    a.  Warga Negara Indonesia;    b. bertaqwa kepada Tuhan Yang Maha Esa;    c. sehat jasmani dan rohani;    d. berkelakuan baik;    e. berusia  sekurang-kurangnya 40 (empat puluh) tahun dan setinggi- tingginya 60 (enam puluh) tahu n pada saat menjadi anggota;    f. lulusan pendidikan paling rendah jenjang strata 1 (satu);    g. memiliki keahlian di bidang jaminan sosial;     h. memiliki kepedulian terhadap bidang jaminan sosial; dan    i. tidak pernah dipidana berdasarkan keputusan pengadilan yang telah  memperoleh kekuatan hukum tetap karena melakukan tindak pidana  kejahatan."
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 9,"Dalam melaksanakan tugasnya, Dewan Jaminan Sosial Nasional dapat  meminta masukan dan bantuan tenaga ahli sesuai dengan kebutuhan."
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 10,"Susunan organisasi dan tata kerja Dewa n Jaminan Sosial Na sional sebagaimana  dimaksud dalam Pasal 6, Pasal 7, Pasa l 8, dan Pasal 9 diatur lebih lanjut  dengan Peraturan Presiden."
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 11,Anggota Dewan Jaminan So sial Nasional dapat berh enti atau diberhentikan  sebelum berakhir masa jabatan karena :     a. meninggal dunia;     b. berhalangan tetap;   c. mengundurkan diri;   d. tidak memenuhi syarat sebagaimana di maksud dalam Pasal 8    ayat (6).
UU_No_40_Tahun_2004_cleaned.txt,BAB IV: DEWAN JAMINAN SOSIAL NASIONAL,PASAL 12,"(1) Untuk pertama kali, Ketua dan an ggota Dewan Jaminan Sosial Nasional  diusulkan oleh Menteri yang bida ng tugasnya meliputi kesejahteraan  sosial.   (2)  Tata cara pengangkatan, penggantian, dan pemberhentian anggota  Dewan Jaminan Sosial Nasional diat ur lebih lanjut dalam Peraturan  Presiden.    BAB V : KEPESERTAAN DAN IURAN"
UU_No_40_Tahun_2004_cleaned.txt,BAB V: KEPESERTAAN DAN IURAN,PASAL 13,"(1) Pemberi kerja secara bertahap  wajib mendaftarkan dirinya dan  pekerjanya sebagai pes erta kepada Badan Penyele nggara Jaminan Sosial,  sesuai dengan program jami nan sosial yang diikuti.   (2) Pentahapan sebagaimana dimaksud pa da ayat (1), diatur lebih lanjut  dengan Peraturan Presiden."
UU_No_40_Tahun_2004_cleaned.txt,BAB V: KEPESERTAAN DAN IURAN,PASAL 14,(1) Pemerintah secara bertahap mendaftarkan penerima bantuan iuran  sebagai peserta kepada Badan Penyelenggara Jaminan Sosial.     (2) Penerima bantuan iuran sebagaimana dimaksud pada ayat (1) adalah  fakir miskin dan orang tidak mampu.   (3) Ketentuan sebagaimana dimaksud pa da ayat (1) dan ayat (2) diatur lebih  lanjut dengan Peraturan Pemerintah.
UU_No_40_Tahun_2004_cleaned.txt,BAB V: KEPESERTAAN DAN IURAN,PASAL 15,(1) Badan Penyelenggara Jaminan Sosi al wajib memberikan nomor identitas  tunggal kepada setiap peserta dan anggota keluarganya.   (2) Badan Penyelenggara Jaminan Sosial wajib memberikan informasi  tentang hak dan kewajiban kepada peserta untuk mengikuti ketentuan  yang berlaku.
UU_No_40_Tahun_2004_cleaned.txt,BAB V: KEPESERTAAN DAN IURAN,PASAL 16,Setiap peserta berhak memperoleh manf aat dan informasi tentang pelaksanaan  program jaminan sosial yang diikuti.
UU_No_40_Tahun_2004_cleaned.txt,BAB V: KEPESERTAAN DAN IURAN,PASAL 17,"(1) Setiap peserta wajib membayar iuran yang besarnya ditetapkan  berdasarkan persentase dari upah atau suatu jumlah nominal tertentu.    (2) Setiap pemberi kerja wajib memungut iuran dari pekerjanya,  menambahkan iuran yang menjadi kewajibannya dan membayarkan  iuran tersebut kepada Badan Penyelenggara Jaminan Sosial secara berkala.   (3) Besarnya iuran sebag aimana dimaksud pada ayat (1) dan ayat (2)  ditetapkan untuk setiap jenis program secara berkala sesuai dengan perkembangan sosial, ekonomi dan kebutuhan dasar hidup yang layak.   (4) Iuran program jaminan sosial bagi  fakir miskin dan orang yang tidak  mampu dibayar oleh Pemerintah.   (5) Pada tahap pertama, iuran sebagaimana dimaksud pada ayat (4) dibayar  oleh Pemerintah untuk prog ram jaminan kesehatan.   (6) Ketentuan sebagaimana dimaksud pa da ayat (4) dan ayat (5) diatur lebih  lanjut dengan Peraturan Pemerintah.   BAB VI : PROGRAM JAMINAN SOSIAL Bagian Kesatu  Jenis Program Jaminan Sosial"
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 18,Jenis program jaminan sosial meliputi :   a. jaminan kesehatan;   b. jaminan kecelakaan kerja;   c. jaminan hari tua;     d. jaminan pensiun; dan   e. jaminan kematian.    Bagian Kedua   Jaminan Kesehatan
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 19,(1) Jaminan kesehatan diselenggarakan secara nasional berdasarkan prinsip  asuransi sosial dan prinsip ekuitas.   (2) Jaminan kesehatan diselenggara kan dengan tujuan menjamin agar  peserta memperoleh manfaat pemelihar aan kesehatan dan perlindungan  dalam memenuhi kebutuhan dasar kesehatan.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 20,(1) Peserta jaminan kesehatan adalah setiap orang yang telah membayar  iuran atau iurannya dibayar oleh Pemerintah.   (2) Anggota keluarga peserta berhak menerima manfaat ja minan kesehatan.   (3) Setiap peserta dapat mengikutsertak an anggota keluarga yang lain yang  menjadi tanggungannya deng an penambahan iuran.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 21,"(1) Kepesertaan jaminan kesehatan teta p berlaku paling lama 6 (enam) bulan  sejak seorang peserta mengalami pemutusan hubungan kerja.    (2) Dalam hal peserta sebagaimana dima ksud pada ayat (1) setelah 6 (enam)  bulan belum memperoleh pekerjaan dan tidak mampu, iurannya dibayar  oleh Pemerintah.    (3) Peserta yang mengalami cacat tota l tetap dan tidak mampu, iurannya  dibayar oleh Pemerintah.   (4) Ketentuan sebagaimana dimaksud pa da ayat (1), ayat (2), dan ayat (3)  diatur lebih lanjut dengan Peraturan Presiden."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 22,"(1) Manfaat jaminan kesehatan bersifat pelayanan perseorangan berupa  pelayanan kesehatan yang mencakup  pelayanan promotif, preventif,  kuratif dan rehabilitatif, termasuk ob at dan bahan medis habis pakai yang  diperlukan.   (2) Untuk jenis pelayanan yang dapat menimbulkan penyalah-gunaan  pelayanan, peserta dikenakan urun biaya.   (3) Ketentuan mengenai pelayanan kesehatan dan urun biaya sebagaimana  dimaksud pada ayat (1) dan ayat (2) diatur lebih lanjut dalam Peraturan  Presiden."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 23,"(1) Manfaat jaminan kesehatan seba gaimana dimaksud dalam Pasal 22  diberikan pada fasilitas kesehatan mi lik Pemerintah atau swasta yang  menjalin kerjasama dengan Bada n Penyelenggara Jaminan Sosial.    (2) Dalam keadaan darurat, pelayanan sebagaimana dimaksud pada      ayat  (1), dapat diberikan pada fasilitas kesehatan yang tidak menjalin kerja  sama dengan Badan Penyelenggara Jaminan Sosial.   (3) Dalam hal di suatu daerah belum tersedia fasilitas kesehatan yang  memenuhi syarat guna memenuhi ke butuhan medik sejumlah peserta,  Badan Penyelenggara Jaminan Sosial  wajib memberikan kompensasi.   (4) Dalam hal peserta membutuhkan rawa t inap di rumah sakit, maka kelas  pelayanan di rumah sakit diberi kan berdasarkan kelas standar.   (5) Ketentuan sebagaimana dimaksud pa da ayat (3) dan ayat (4) diatur lebih  lanjut dalam Peraturan Presiden."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 24,"(1) Besarnya pembayaran kepada fasi litas kesehatan untuk setiap wilayah  ditetapkan berdasarkan kesepaka tan antara Badan Penyelenggara  Jaminan Sosial dan asosiasi fasili tas kesehatan di wilayah tersebut.   (2) Badan Penyelenggara Jaminan Sosial  wajib membayar fa silitas kesehatan  atas pelayanan yang diberikan kepada peserta paling    lambat 15 (lima  belas) hari sejak permintaan pembayaran diterima.   (3) Badan Penyelenggara Jaminan Sosi al mengembangkan sistem pelayanan  kesehatan, sistem kendali mutu pe layanan, dan sistem pembayaran  pelayanan kesehatan untuk meningka tkan efisiensi dan efektivitas  jaminan kesehatan."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 25,"Daftar dan harga tertinggi obat-obatan , serta bahan medis habis pakai yang  dijamin oleh Badan Penyele nggara Jaminan Sosial di tetapkan sesuai dengan  peraturan perundang-undangan."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 26,Jenis-jenis pelayanan yang tidak dijami n Badan Penyelenggara  Jaminan Sosial  akan diatur lebih lanjut dalam Peraturan Presiden.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 27,"(1) Besarnya iuran jaminan kesehatan untuk peserta penerima upah  ditentukan berdasarkan persentase dari upah sampai batas tertentu, yang  secara bertahap ditanggung bersam a oleh pekerja dan pemberi kerja.   (2) Besarnya iuran jaminan kesehata n untuk peserta yang tidak menerima  upah ditentukan berdasarkan nomina l yang ditinjau secara berkala.   (3) Besarnya iuran jaminan kesehatan untuk penerima bantuan iuran  ditentukan berdasarkan nominal yang ditetapkan secara berkala.   (4) Batas upah sebagaimana dimaksud pada ayat (1), ditinjau secara berkala.   (5) Besarnya iuran sebagaimana dimaksud pada ayat (1), ayat  (2), dan  ayat  (3), serta batas upah sebagaimana di maksud pada ayat (4) diatur lebih  lanjut dalam Peraturan Presiden."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 28,(1) Pekerja yang memiliki anggota keluarga  lebih dari 5 (lim a) orang dan ingin  mengikutsertakan anggota keluarga ya ng lain wajib membayar tambahan  iuran.     (2) Tambahan iuran sebagaimana dimaksud  pada ayat (1) diatur lebih lanjut  dalam Peraturan Presiden.    Bagian Ketiga  Jaminan Kecelakaan Kerja
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 29,(1) Jaminan kecelakaan kerja diseleng garakan secara nasional berdasarkan  prinsip asuransi sosial.   (2) Jaminan kecelakaan kerja diseleng garakan dengan tujuan menjamin agar  peserta memperoleh manfaat pelayana n kesehatan dan santunan uang  tunai apabila seorang pekerja me ngalami kecelakaan kerja atau  menderita penyakit akibat kerja.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 30,Peserta jaminan kecelaka an kerja adalah seseorang yang telah membayar  iuran.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 31,"(1)  Peserta yang mengalami kecelaka an kerja berhak mendapatkan manfaat  berupa pelayanan kesehatan sesuai dengan kebutuhan medisnya dan  mendapatkan manfaat berupa uang tuna i apabila terjadi cacat total tetap  atau meninggal dunia.   (2)  Manfaat jaminan kecelakaan ke rja yang berupa uang  tunai diberikan  sekaligus kepada ahli waris pekerja yang meninggal dunia atau pekerja  yang cacat sesuai dengan  tingkat kecacatan.   (3) Untuk jenis-jenis pelayanan terten tu atau kecelakaan tertentu, pemberi  kerja dikenakan urun biaya."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 32,"(1) Manfaat jaminan kecela kaan kerja sebagaimana dima ksud dalam     Pasal  31 ayat (1) diberikan pada fasilitas kesehatan milik Pemerintah atau  swasta yang memenuhi syarat dan menjalin kerja sama dengan Badan Penyelenggara Jaminan Sosial.   (2) Dalam keadaan darurat, pelayanan sebagaimana dimaksud pada      ayat  (1) dapat diberikan pada fasilitas ke sehatan yang tidak menjalin kerja  sama dengan Badan Penyelenggara Jaminan Sosial.   (3) Dalam hal kecelakaan kerja terjad i di suatu daerah yang belum tersedia  fasilitas kesehatan yang memenuhi syarat, maka gu na memenuhi  kebutuhan medis bagi peserta, Badan Penyelenggara Jaminan Sosial wajib memberikan kompensasi.    (4)   Dalam hal peserta membutuhkan ra wat inap di rumah sakit, maka kelas  perawatan di rumah sakit diberikan kelas standar."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 33,"Ketentuan lebih lanjut mengenai besarn ya manfaat uang tunai, hak ahli waris,  kompensasi, dan pelayanan medis sebaga imana dimaksud dalam Pasal 31 dan  Pasal 32 diatur lebih lanjut  dalam Peraturan Pemerintah."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 34,(1) Besarnya iuran jami nan kecelakaan kerja adalah sebesar persentase  tertentu dari upah atau penghasilan yang ditanggung seluruhnya oleh pemberi kerja.    (2) Besarnya iuran jaminan kecelak aan kerja untuk peserta yang tidak  menerima upah adalah jumlah nomina l yang ditetapkan secara berkala  oleh Pemerintah.   (3) Besarnya iuran sebagaimana dima ksud pada ayat (1) bervariasi untuk  setiap kelompok pekerja sesuai dengan risiko lingkungan kerja.    (4) Ketentuan sebagaimana dimaksud pa da ayat (2) dan ayat (3) diatur lebih  lanjut dalam Peraturan Pemerintah.  Bagian Keempat  Jaminan Hari Tua
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 35,"(1) Jaminan hari tua diselenggarakan secara nasional berdasarkan prinsip  asuransi sosial atau  tabungan wajib.   (2) Jaminan hari tua diselenggarakan dengan tujuan untuk menjamin agar  peserta menerima uang tunai apabila memasuki masa pensiun,  mengalami cacat total tetap,  atau meninggal dunia."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 36,Peserta jaminan hari tua adalah peserta yang telah membayar iuran.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 37,"(1) Manfaat jaminan hari tua berupa uang tunai dibayarkan sekaligus pada  saat peserta memasuki usia pensiun, meninggal dunia, atau mengalami cacat total tetap.   (2) Besarnya manfaat jaminan hari tua ditentukan berdasarkan seluruh  akumulasi iuran yang telah disetorkan ditambah hasil pengembangannya.   (3) Pembayaran manfaat jaminan hari tua dapat diberikan sebagian sampai  batas tertentu setelah kepesertaan menc apai minimal 10 (sepuluh) tahun.    (4) Apabila peserta meninggal dunia, ahli warisnya yang sah berhak  menerima manfaat jaminan hari tua.   (5) Ketentuan sebagaimana dimaksud pa da ayat (3) dan ayat (4) diatur lebih  lanjut dalam Peraturan Pemerintah."
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 38,(1) Besarnya iuran jaminan hari tua unt uk peserta penerima upah ditetapkan  berdasarkan persentase tertentu dari upah atau penghasilan tertentu yang  ditanggung bersama oleh pemberi kerja dan pekerja.   (2) Besarnya iuran jaminan hari tu a untuk peserta yang tidak menerima  upah ditetapkan berdasarkan jumlah  nominal yang ditetapkan secara  berkala oleh Pemerintah.   (3) Ketentuan sebagaimana dimaksud pa da ayat (1) dan ayat (2) diatur lebih  lanjut dalam Peraturan Pemerintah.  Bagian Kelima  Jaminan Pensiun
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 39,(1) Jaminan pensiun diselenggarakan secara nasional berdasarkan prinsip  asuransi sosial atau tabungan wajib.    (2) Jaminan pensiun diselenggara kan untuk mempertahankan derajat  kehidupan yang layak pada saat peserta kehilangan atau berkurang  penghasilannya karena memasuki us ia pensiun atau mengalami cacat  total tetap.    (3) Jaminan pensiun diselenggara kan berdasarkan manfaat pasti.   (4) Usia pensiun ditetapkan menu rut ketentuan peraturan perundang- undangan.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 40,Peserta jaminan pensiun adalah pekerja yang telah membayar iuran.
UU_No_40_Tahun_2004_cleaned.txt,BAB VI: PROGRAM JAMINAN SOSIAL,PASAL 41,"(1) Manfaat jaminan pensiun berwujud  uang tunai yang diterima setiap  bulan sebagai :     a. Pensiun hari tua, diterima pe serta setelah pensiun sampai meninggal  dunia;    b. Pensiun cacat, diterima pesert a yang cacat akibat kecelakaan atau  akibat penyakit sampai meninggal dunia;    c. Pensiun janda/duda, diterima janda/duda ahli waris peserta sampai  meninggal dunia at au menikah lagi;    d. Pensiun anak, diterima anak ah li waris peserta sampai mencapai usia  23 (dua puluh tiga) tahun, be kerja, atau menikah; atau    e.  Pensiun orang tua, diterima oran g tua ahli waris peserta lajang sampai  batas waktu tertentu sesuai dengan peraturan perundang-undangan.   (2) Setiap peserta atau ahli warisnya berhak mendapatkan pembayaran uang  pensiun berkala setiap bulan setelah memenuhi masa iur minimal 15  (lima belas) tahun, kecuali ditetapk an lain oleh peraturan perundang- undangan.   (3) Manfaat jaminan pensiun dibay arkan kepada peserta yang telah  mencapai usia pensiun sesuai formula yang ditetapkan.   (4)  Apabila peserta meninggal dunia sebelum mencapai usia pensiun atau  belum memenuhi masa iur 15 (lima be las) tahun, ahli warisnya tetap  berhak mendapatkan manfaat jaminan pensiun.   (5) Apabila peserta mencapai usia pe nsiun sebelum memenuhi masa iur 15  (lima belas) tahun, peserta ters ebut berhak mendapatkan seluruh  akumulasi iurannya ditambah hasil pengembangannya.   (6) Hak ahli waris atas manfaat pensiun anak berakhir apabila anak tersebut  menikah, bekerja tetap, atau mencap ai usia 23 (dua puluh tiga) tahun.   (7) Manfaat pensiun cacat dibayarkan kepada peserta yang mengalami cacat  total tetap meskipun peserta tersebut  belum memasuki usia pensiun.    (8)  Ketentuan mengenai manfaat pensiu n sebagaimana dimaksud pada   ayat  (3), diatur lebih lanjut  dalam Peraturan Presiden."
